id,date,gu,patient_count
8516,2021-06-26,도봉구,1
8517,2021-06-26,동대문구,4
8518,2021-06-26,동작구,8
8519,2021-06-26,마포구,10
8520,2021-06-26,서대문구,18
8521,2021-06-26,서초구,8
8522,2021-06-26,성동구,27
8523,2021-06-26,성북구,11
8524,2021-06-26,송파구,16
8525,2021-06-26,양천구,5
8526,2021-06-26,영등포구,9
8527,2021-06-26,용산구,9
8528,2021-06-26,은평구,12
8529,2021-06-26,종로구,5
8530,2021-06-26,중구,3
8531,2021-06-26,중랑구,4
8533,2021-06-27,강남구,30
8534,2021-06-27,강동구,6
8535,2021-06-27,강북구,3
8536,2021-06-27,강서구,6
8537,2021-06-27,관악구,3
8538,2021-06-27,광진구,10
8539,2021-06-27,구로구,6
8540,2021-06-27,금천구,5
8541,2021-06-27,노원구,7
8542,2021-06-27,도봉구,3
8543,2021-06-27,동대문구,6
8544,2021-06-27,동작구,6
8545,2021-06-27,마포구,7
8546,2021-06-27,서대문구,3
8547,2021-06-27,서초구,7
8548,2021-06-27,성동구,7
8549,2021-06-27,성북구,6
8550,2021-06-27,송파구,11
8551,2021-06-27,양천구,12
8552,2021-06-27,영등포구,7
8553,2021-06-27,용산구,7
8554,2021-06-27,은평구,10
8555,2021-06-27,종로구,3
8556,2021-06-27,중구,2
8557,2021-06-27,중랑구,4
8559,2021-06-28,강남구,36
8560,2021-06-28,강동구,10
8561,2021-06-28,강북구,5
8562,2021-06-28,강서구,11
8563,2021-06-28,관악구,3
8564,2021-06-28,광진구,14
8565,2021-06-28,구로구,8
8566,2021-06-28,금천구,1
8568,2021-06-28,노원구,6
8569,2021-06-28,도봉구,1
8570,2021-06-28,동대문구,5
8571,2021-06-28,동작구,3
8572,2021-06-28,마포구,13
8573,2021-06-28,서대문구,6
8574,2021-06-28,서초구,11
8575,2021-06-28,성동구,4
8576,2021-06-28,성북구,10
8577,2021-06-28,송파구,10
8578,2021-06-28,양천구,6
8579,2021-06-28,영등포구,7
8580,2021-06-28,용산구,6
8581,2021-06-28,은평구,8
8582,2021-06-28,종로구,2
8583,2021-06-28,중구,2
8584,2021-06-28,중랑구,3
8586,2021-06-29,강남구,49
8587,2021-06-29,강동구,16
8588,2021-06-29,강북구,12
8589,2021-06-29,강서구,27
8590,2021-06-29,관악구,11
8591,2021-06-29,광진구,17
8592,2021-06-29,구로구,8
8593,2021-06-29,금천구,4
8594,2021-06-29,노원구,7
8595,2021-06-29,도봉구,11
8596,2021-06-29,동대문구,18
8597,2021-06-29,동작구,11
8598,2021-06-29,마포구,20
8599,2021-06-29,서대문구,6
8600,2021-06-29,서초구,23
8601,2021-06-29,성동구,17
8602,2021-06-29,성북구,14
8603,2021-06-29,송파구,18
8604,2021-06-29,양천구,9
8605,2021-06-29,영등포구,12
8606,2021-06-29,용산구,15
8607,2021-06-29,은평구,14
8608,2021-06-29,종로구,1
8609,2021-06-29,중구,9
8610,2021-06-29,중랑구,6
8612,2021-06-30,강남구,57
8613,2021-06-30,강동구,17
8614,2021-06-30,강북구,14
8615,2021-06-30,강서구,14
8616,2021-06-30,관악구,13
8617,2021-06-30,광진구,11
8618,2021-06-30,구로구,4
8619,2021-06-30,금천구,2
8620,2021-06-30,노원구,9
8621,2021-06-30,도봉구,7
8622,2021-06-30,동대문구,13
8623,2021-06-30,동작구,12
8624,2021-06-30,마포구,20
8625,2021-06-30,서대문구,6
8626,2021-06-30,서초구,21
8627,2021-06-30,성동구,14
8628,2021-06-30,성북구,10
8629,2021-06-30,송파구,22
8630,2021-06-30,양천구,9
8631,2021-06-30,영등포구,11
8632,2021-06-30,용산구,13
8633,2021-06-30,은평구,8
8634,2021-06-30,종로구,2
8635,2021-06-30,중구,1
8636,2021-06-30,중랑구,11
8638,2021-07-01,강남구,51
8639,2021-07-01,강동구,9
8640,2021-07-01,강북구,8
8641,2021-07-01,강서구,20
8642,2021-07-01,관악구,15
8643,2021-07-01,광진구,10
8644,2021-07-01,구로구,9
8645,2021-07-01,금천구,2
8647,2021-07-01,노원구,16
8648,2021-07-01,도봉구,11
8649,2021-07-01,동대문구,10
8650,2021-07-01,동작구,22
8651,2021-07-01,마포구,18
8652,2021-07-01,서대문구,15
8653,2021-07-01,서초구,20
8654,2021-07-01,성동구,9
8655,2021-07-01,성북구,12
8656,2021-07-01,송파구,19
8657,2021-07-01,양천구,7
8658,2021-07-01,영등포구,12
8659,2021-07-01,용산구,16
8660,2021-07-01,은평구,11
8661,2021-07-01,종로구,6
8662,2021-07-01,중구,2
8663,2021-07-01,중랑구,4
8665,2021-07-02,강남구,53
8666,2021-07-02,강동구,9
8667,2021-07-02,강북구,6
8668,2021-07-02,강서구,18
8669,2021-07-02,관악구,19
8670,2021-07-02,광진구,5
8671,2021-07-02,구로구,4
8672,2021-07-02,금천구,4
8674,2021-07-02,노원구,20
8675,2021-07-02,도봉구,15
8676,2021-07-02,동대문구,12
8677,2021-07-02,동작구,8
8678,2021-07-02,마포구,22
8679,2021-07-02,서대문구,7
8680,2021-07-02,서초구,16
8681,2021-07-02,성동구,9
8682,2021-07-02,성북구,14
8683,2021-07-02,송파구,21
8684,2021-07-02,양천구,10
8685,2021-07-02,영등포구,20
8686,2021-07-02,용산구,24
8687,2021-07-02,은평구,15
8688,2021-07-02,종로구,6
8689,2021-07-02,중구,5
8690,2021-07-02,중랑구,9
8692,2021-07-03,강남구,19
8693,2021-07-03,강동구,8
8694,2021-07-03,강북구,9
8695,2021-07-03,강서구,12
8696,2021-07-03,관악구,8
8697,2021-07-03,광진구,9
8698,2021-07-03,구로구,4
8699,2021-07-03,금천구,7
8700,2021-07-03,노원구,15
8701,2021-07-03,도봉구,13
8702,2021-07-03,동대문구,7
8703,2021-07-03,동작구,8
8704,2021-07-03,마포구,17
8705,2021-07-03,서대문구,11
8706,2021-07-03,서초구,18
8707,2021-07-03,성동구,15
8708,2021-07-03,성북구,18
8709,2021-07-03,송파구,21
8710,2021-07-03,양천구,4
8711,2021-07-03,영등포구,10
8712,2021-07-03,용산구,13
8713,2021-07-03,은평구,12
8714,2021-07-03,종로구,7
8715,2021-07-03,중구,4
8716,2021-07-03,중랑구,5
8718,2021-07-04,강남구,33
8719,2021-07-04,강동구,4
8720,2021-07-04,강북구,4
8721,2021-07-04,강서구,13
8722,2021-07-04,관악구,18
8723,2021-07-04,광진구,13
8724,2021-07-04,구로구,5
8725,2021-07-04,금천구,7
8726,2021-07-04,노원구,18
8727,2021-07-04,도봉구,6
8728,2021-07-04,동대문구,16
8729,2021-07-04,동작구,8
8730,2021-07-04,마포구,14
8731,2021-07-04,서대문구,8
8732,2021-07-04,서초구,19
8733,2021-07-04,성동구,6
8734,2021-07-04,성북구,9
8735,2021-07-04,송파구,20
8736,2021-07-04,양천구,12
8737,2021-07-04,영등포구,15
8738,2021-07-04,용산구,19
8739,2021-07-04,은평구,7
8740,2021-07-04,종로구,8
8741,2021-07-04,중구,8
8742,2021-07-04,중랑구,10
8744,2021-07-05,강남구,36
8745,2021-07-05,강동구,7
8746,2021-07-05,강북구,6
8747,2021-07-05,강서구,12
8748,2021-07-05,관악구,13
8749,2021-07-05,광진구,11
8750,2021-07-05,구로구,4
8751,2021-07-05,금천구,7
8753,2021-07-05,노원구,23
8754,2021-07-05,도봉구,6
8755,2021-07-05,동대문구,9
8756,2021-07-05,동작구,10
8757,2021-07-05,마포구,11
8758,2021-07-05,서대문구,11
8759,2021-07-05,서초구,19
8760,2021-07-05,성동구,19
8761,2021-07-05,성북구,13
8762,2021-07-05,송파구,20
8763,2021-07-05,양천구,10
8764,2021-07-05,영등포구,13
8765,2021-07-05,용산구,16
8766,2021-07-05,은평구,10
8767,2021-07-05,종로구,3
8768,2021-07-05,중구,2
8769,2021-07-05,중랑구,11
8771,2021-07-06,강남구,69
8772,2021-07-06,강동구,20
8773,2021-07-06,강북구,4
8774,2021-07-06,강서구,33
8775,2021-07-06,관악구,30
8776,2021-07-06,광진구,27
8777,2021-07-06,구로구,20
8778,2021-07-06,금천구,7
8780,2021-07-06,노원구,17
8781,2021-07-06,도봉구,12
8782,2021-07-06,동대문구,16
8783,2021-07-06,동작구,15
8784,2021-07-06,마포구,22
8785,2021-07-06,서대문구,13
8786,2021-07-06,서초구,32
8787,2021-07-06,성동구,23
8788,2021-07-06,성북구,24
8789,2021-07-06,송파구,31
8790,2021-07-06,양천구,22
8791,2021-07-06,영등포구,38
8792,2021-07-06,용산구,26
8793,2021-07-06,은평구,26
8794,2021-07-06,종로구,10
8795,2021-07-06,중구,8
8796,2021-07-06,중랑구,5
8798,2021-07-07,강남구,57
8799,2021-07-07,강동구,32
8800,2021-07-07,강북구,14
8801,2021-07-07,강서구,21
8802,2021-07-07,관악구,19
8803,2021-07-07,광진구,22
8804,2021-07-07,구로구,16
8805,2021-07-07,금천구,11
8807,2021-07-07,노원구,21
8808,2021-07-07,도봉구,25
8809,2021-07-07,동대문구,14
8810,2021-07-07,동작구,23
8811,2021-07-07,마포구,19
8812,2021-07-07,서대문구,14
8813,2021-07-07,서초구,27
8814,2021-07-07,성동구,35
8815,2021-07-07,성북구,20
8816,2021-07-07,송파구,28
8817,2021-07-07,양천구,11
8818,2021-07-07,영등포구,23
8819,2021-07-07,용산구,18
8820,2021-07-07,은평구,20
8821,2021-07-07,종로구,4
8822,2021-07-07,중구,8
8823,2021-07-07,중랑구,13
8825,2021-07-08,강남구,44
8826,2021-07-08,강동구,25
8827,2021-07-08,강북구,13
8828,2021-07-08,강서구,20
8829,2021-07-08,관악구,23
8830,2021-07-08,광진구,24
8831,2021-07-08,구로구,20
8832,2021-07-08,금천구,12
8834,2021-07-08,노원구,13
8835,2021-07-08,도봉구,24
8836,2021-07-08,동대문구,21
8837,2021-07-08,동작구,23
8838,2021-07-08,마포구,20
8839,2021-07-08,서대문구,10
8840,2021-07-08,서초구,29
8841,2021-07-08,성동구,22
8842,2021-07-08,성북구,22
8843,2021-07-08,송파구,26
8844,2021-07-08,양천구,12
8845,2021-07-08,영등포구,17
8846,2021-07-08,용산구,17
8847,2021-07-08,은평구,22
8848,2021-07-08,종로구,3
8849,2021-07-08,중구,6
8850,2021-07-08,중랑구,12
8852,2021-07-09,강남구,58
8853,2021-07-09,강동구,14
8854,2021-07-09,강북구,12
8855,2021-07-09,강서구,23
8856,2021-07-09,관악구,32
8857,2021-07-09,광진구,17
8858,2021-07-09,구로구,19
8859,2021-07-09,금천구,12
8860,2021-07-09,노원구,23
8861,2021-07-09,도봉구,15
8862,2021-07-09,동대문구,19
8863,2021-07-09,동작구,25
8864,2021-07-09,마포구,24
8865,2021-07-09,서대문구,15
8866,2021-07-09,서초구,28
8867,2021-07-09,성동구,20
8868,2021-07-09,성북구,15
8869,2021-07-09,송파구,15
8870,2021-07-09,양천구,19
8871,2021-07-09,영등포구,23
8872,2021-07-09,용산구,15
8873,2021-07-09,은평구,12
8874,2021-07-09,종로구,9
8875,2021-07-09,중구,9
8876,2021-07-09,중랑구,8
8878,2021-07-10,강남구,60
8879,2021-07-10,강동구,19
8880,2021-07-10,강북구,7
8881,2021-07-10,강서구,16
8882,2021-07-10,관악구,27
8883,2021-07-10,광진구,16
8884,2021-07-10,구로구,14
8885,2021-07-10,금천구,11
8887,2021-07-10,노원구,18
8888,2021-07-10,도봉구,20
8889,2021-07-10,동대문구,25
8890,2021-07-10,동작구,24
8891,2021-07-10,마포구,25
8892,2021-07-10,서대문구,11
8893,2021-07-10,서초구,26
8894,2021-07-10,성동구,33
8895,2021-07-10,성북구,15
8896,2021-07-10,송파구,36
8897,2021-07-10,양천구,16
8898,2021-07-10,영등포구,20
8899,2021-07-10,용산구,14
8900,2021-07-10,은평구,14
8901,2021-07-10,종로구,4
8902,2021-07-10,중구,3
8903,2021-07-10,중랑구,9
8905,2021-07-11,강남구,41
8906,2021-07-11,강동구,10
8907,2021-07-11,강북구,12
8908,2021-07-11,강서구,17
8909,2021-07-11,관악구,25
8910,2021-07-11,광진구,21
8911,2021-07-11,구로구,18
8912,2021-07-11,금천구,9
8913,2021-07-11,노원구,16
8914,2021-07-11,도봉구,13
8915,2021-07-11,동대문구,9
8916,2021-07-11,동작구,20
8917,2021-07-11,마포구,20
8918,2021-07-11,서대문구,6
8919,2021-07-11,서초구,22
8920,2021-07-11,성동구,9
8921,2021-07-11,성북구,9
8922,2021-07-11,송파구,36
8923,2021-07-11,양천구,16
8924,2021-07-11,영등포구,18
8925,2021-07-11,용산구,9
8926,2021-07-11,은평구,16
8927,2021-07-11,종로구,5
8928,2021-07-11,중구,2
8929,2021-07-11,중랑구,10
8931,2021-07-12,강남구,46
8932,2021-07-12,강동구,13
8933,2021-07-12,강북구,6
8934,2021-07-12,강서구,19
8935,2021-07-12,관악구,29
8936,2021-07-12,광진구,13
8937,2021-07-12,구로구,13
8938,2021-07-12,금천구,11
8940,2021-07-12,노원구,22
8941,2021-07-12,도봉구,7
8942,2021-07-12,동대문구,12
8943,2021-07-12,동작구,15
8944,2021-07-12,마포구,20
8945,2021-07-12,서대문구,5
8946,2021-07-12,서초구,10
8947,2021-07-12,성동구,19
8948,2021-07-12,성북구,13
8949,2021-07-12,송파구,29
8950,2021-07-12,양천구,14
8951,2021-07-12,영등포구,19
8952,2021-07-12,용산구,13
8953,2021-07-12,은평구,20
8954,2021-07-12,종로구,13
8955,2021-07-12,중구,4
8956,2021-07-12,중랑구,11
8958,2021-07-13,강남구,57
8959,2021-07-13,강동구,17
8960,2021-07-13,강북구,19
8961,2021-07-13,강서구,27
8962,2021-07-13,관악구,43
8963,2021-07-13,광진구,13
8964,2021-07-13,구로구,28
8965,2021-07-13,금천구,10
8967,2021-07-13,노원구,24
8968,2021-07-13,도봉구,17
8969,2021-07-13,동대문구,10
8970,2021-07-13,동작구,22
8971,2021-07-13,마포구,35
8972,2021-07-13,서대문구,14
8973,2021-07-13,서초구,38
8974,2021-07-13,성동구,21
8975,2021-07-13,성북구,28
8976,2021-07-13,송파구,44
8977,2021-07-13,양천구,24
8978,2021-07-13,영등포구,31
8979,2021-07-13,용산구,24
8980,2021-07-13,은평구,26
8981,2021-07-13,종로구,5
8982,2021-07-13,중구,8
8983,2021-07-13,중랑구,26
8985,2021-07-14,강남구,46
8986,2021-07-14,강동구,10
8987,2021-07-14,강북구,20
8988,2021-07-14,강서구,21
8989,2021-07-14,관악구,54
8990,2021-07-14,광진구,20
8991,2021-07-14,구로구,15
8992,2021-07-14,금천구,11
8993,2021-07-14,노원구,27
8994,2021-07-14,도봉구,14
8995,2021-07-14,동대문구,10
8996,2021-07-14,동작구,20
8997,2021-07-14,마포구,28
8998,2021-07-14,서대문구,6
8999,2021-07-14,서초구,21
9000,2021-07-14,성동구,20
9001,2021-07-14,성북구,12
9002,2021-07-14,송파구,32
9003,2021-07-14,양천구,15
9004,2021-07-14,영등포구,26
9005,2021-07-14,용산구,15
9006,2021-07-14,은평구,16
9007,2021-07-14,종로구,9
9008,2021-07-14,중구,9
9009,2021-07-14,중랑구,19
9011,2021-07-15,강남구,49
9012,2021-07-15,강동구,14
9013,2021-07-15,강북구,21
9014,2021-07-15,강서구,26
9015,2021-07-15,관악구,54
9016,2021-07-15,광진구,16
9017,2021-07-15,구로구,24
9018,2021-07-15,금천구,8
9020,2021-07-15,노원구,31
9021,2021-07-15,도봉구,16
9022,2021-07-15,동대문구,12
9023,2021-07-15,동작구,33
9024,2021-07-15,마포구,26
9025,2021-07-15,서대문구,12
9026,2021-07-15,서초구,30
9027,2021-07-15,성동구,15
9028,2021-07-15,성북구,19
9029,2021-07-15,송파구,34
9030,2021-07-15,양천구,8
9031,2021-07-15,영등포구,21
9032,2021-07-15,용산구,14
9033,2021-07-15,은평구,15
9034,2021-07-15,종로구,5
9035,2021-07-15,중구,9
9036,2021-07-15,중랑구,24
9038,2021-07-16,강남구,50
9039,2021-07-16,강동구,13
9040,2021-07-16,강북구,20
9041,2021-07-16,강서구,31
9042,2021-07-16,관악구,61
9043,2021-07-16,광진구,6
9044,2021-07-16,구로구,24
9045,2021-07-16,금천구,13
9046,2021-07-16,노원구,20
9047,2021-07-16,도봉구,12
9048,2021-07-16,동대문구,14
9049,2021-07-16,동작구,19
9050,2021-07-16,마포구,27
9051,2021-07-16,서대문구,11
9052,2021-07-16,서초구,34
9053,2021-07-16,성동구,17
9054,2021-07-16,성북구,19
9055,2021-07-16,송파구,27
9056,2021-07-16,양천구,17
9057,2021-07-16,영등포구,19
9058,2021-07-16,용산구,20
9059,2021-07-16,은평구,15
9060,2021-07-16,종로구,9
9061,2021-07-16,중구,6
9062,2021-07-16,중랑구,27
9064,2021-07-17,강남구,30
9065,2021-07-17,강동구,11
9066,2021-07-17,강북구,14
9067,2021-07-17,강서구,12
9068,2021-07-17,관악구,56
9069,2021-07-17,광진구,18
9070,2021-07-17,구로구,25
9071,2021-07-17,금천구,17
9073,2021-07-17,노원구,26
9074,2021-07-17,도봉구,10
9075,2021-07-17,동대문구,12
9076,2021-07-17,동작구,29
9077,2021-07-17,마포구,20
9078,2021-07-17,서대문구,14
9079,2021-07-17,서초구,34
9080,2021-07-17,성동구,12
9081,2021-07-17,성북구,18
9082,2021-07-17,송파구,37
9083,2021-07-17,양천구,8
9084,2021-07-17,영등포구,17
9085,2021-07-17,용산구,19
9086,2021-07-17,은평구,18
9087,2021-07-17,종로구,7
9088,2021-07-17,중구,9
9089,2021-07-17,중랑구,15
9091,2021-07-18,강남구,32
9092,2021-07-18,강동구,23
9093,2021-07-18,강북구,8
9094,2021-07-18,강서구,17
9095,2021-07-18,관악구,33
9096,2021-07-18,광진구,8
9097,2021-07-18,구로구,18
9098,2021-07-18,금천구,7
9100,2021-07-18,노원구,16
9101,2021-07-18,도봉구,13
9102,2021-07-18,동대문구,12
9103,2021-07-18,동작구,20
9104,2021-07-18,마포구,24
9105,2021-07-18,서대문구,8
9106,2021-07-18,서초구,24
9107,2021-07-18,성동구,11
9108,2021-07-18,성북구,19
9109,2021-07-18,송파구,22
9110,2021-07-18,양천구,5
9111,2021-07-18,영등포구,27
9112,2021-07-18,용산구,13
9113,2021-07-18,은평구,14
9114,2021-07-18,종로구,8
9115,2021-07-18,중구,7
9116,2021-07-18,중랑구,17
9118,2021-07-19,강남구,35
9119,2021-07-19,강동구,10
9120,2021-07-19,강북구,6
9121,2021-07-19,강서구,8
9122,2021-07-19,관악구,32
9123,2021-07-19,광진구,15
9124,2021-07-19,구로구,23
9125,2021-07-19,금천구,6
9127,2021-07-19,노원구,15
9128,2021-07-19,도봉구,13
9129,2021-07-19,동대문구,4
9130,2021-07-19,동작구,28
9131,2021-07-19,마포구,15
9132,2021-07-19,서대문구,7
9133,2021-07-19,서초구,27
9134,2021-07-19,성동구,11
9135,2021-07-19,성북구,21
9136,2021-07-19,송파구,14
9137,2021-07-19,양천구,15
9138,2021-07-19,영등포구,26
9139,2021-07-19,용산구,9
9140,2021-07-19,은평구,16
9141,2021-07-19,종로구,5
9142,2021-07-19,중구,4
9143,2021-07-19,중랑구,13
9145,2021-07-20,강남구,37
9146,2021-07-20,강동구,16
9147,2021-07-20,강북구,11
9148,2021-07-20,강서구,19
9149,2021-07-20,관악구,61
9150,2021-07-20,광진구,23
9151,2021-07-20,구로구,27
9152,2021-07-20,금천구,14
9154,2021-07-20,노원구,20
9155,2021-07-20,도봉구,14
9156,2021-07-20,동대문구,10
9157,2021-07-20,동작구,43
9158,2021-07-20,마포구,27
9159,2021-07-20,서대문구,30
9160,2021-07-20,서초구,34
9161,2021-07-20,성동구,17
9162,2021-07-20,성북구,27
9163,2021-07-20,송파구,25
9164,2021-07-20,양천구,21
9165,2021-07-20,영등포구,23
9166,2021-07-20,용산구,27
9167,2021-07-20,은평구,31
9168,2021-07-20,종로구,10
9169,2021-07-20,중구,5
9170,2021-07-20,중랑구,13
9172,2021-07-21,강남구,34
9173,2021-07-21,강동구,27
9174,2021-07-21,강북구,10
9175,2021-07-21,강서구,17
9176,2021-07-21,관악구,59
9177,2021-07-21,광진구,9
9178,2021-07-21,구로구,21
9179,2021-07-21,금천구,11
9180,2021-07-21,노원구,22
9181,2021-07-21,도봉구,18
9182,2021-07-21,동대문구,19
9183,2021-07-21,동작구,26
9184,2021-07-21,마포구,15
9185,2021-07-21,서대문구,10
9186,2021-07-21,서초구,28
9187,2021-07-21,성동구,22
9188,2021-07-21,성북구,7
9189,2021-07-21,송파구,27
9190,2021-07-21,양천구,11
9191,2021-07-21,영등포구,15
9192,2021-07-21,용산구,15
9193,2021-07-21,은평구,19
9194,2021-07-21,종로구,11
9195,2021-07-21,중구,6
9196,2021-07-21,중랑구,14
9198,2021-07-22,강남구,40
9199,2021-07-22,강동구,25
9200,2021-07-22,강북구,14
9201,2021-07-22,강서구,29
9202,2021-07-22,관악구,34
9203,2021-07-22,광진구,19
9204,2021-07-22,구로구,25
9205,2021-07-22,금천구,15
9207,2021-07-22,노원구,14
9208,2021-07-22,도봉구,6
9209,2021-07-22,동대문구,12
9210,2021-07-22,동작구,30
9211,2021-07-22,마포구,24
9212,2021-07-22,서대문구,17
9213,2021-07-22,서초구,32
9214,2021-07-22,성동구,17
9215,2021-07-22,성북구,16
9216,2021-07-22,송파구,23
9217,2021-07-22,양천구,8
9218,2021-07-22,영등포구,17
9219,2021-07-22,용산구,19
9220,2021-07-22,은평구,25
9221,2021-07-22,종로구,7
9222,2021-07-22,중구,11
9223,2021-07-22,중랑구,19
9225,2021-07-23,강남구,32
9226,2021-07-23,강동구,18
9227,2021-07-23,강북구,17
9228,2021-07-23,강서구,8
9229,2021-07-23,관악구,40
9230,2021-07-23,광진구,18
9231,2021-07-23,구로구,20
9232,2021-07-23,금천구,13
9234,2021-07-23,노원구,12
9235,2021-07-23,도봉구,14
9236,2021-07-23,동대문구,9
9237,2021-07-23,동작구,30
9238,2021-07-23,마포구,20
9239,2021-07-23,서대문구,20
9240,2021-07-23,서초구,22
9241,2021-07-23,성동구,16
9242,2021-07-23,성북구,7
9243,2021-07-23,송파구,34
9244,2021-07-23,양천구,11
9245,2021-07-23,영등포구,14
9246,2021-07-23,용산구,15
9247,2021-07-23,은평구,14
9248,2021-07-23,종로구,4
9249,2021-07-23,중구,8
9250,2021-07-23,중랑구,24
9252,2021-07-24,강남구,33
9253,2021-07-24,강동구,22
9254,2021-07-24,강북구,12
9255,2021-07-24,강서구,16
9256,2021-07-24,관악구,52
9257,2021-07-24,광진구,14
9258,2021-07-24,구로구,28
9259,2021-07-24,금천구,10
9261,2021-07-24,노원구,11
9262,2021-07-24,도봉구,8
9263,2021-07-24,동대문구,7
