date,day,hour,food,count,celsius(C),rain(mm)
2020-09-17,Thursday,13,카페/디저트,24,22.5,0
2020-09-17,Thursday,13,패스트푸드,49,22.5,0
2020-09-17,Thursday,13,피자,10,22.5,0
2020-09-17,Thursday,13,한식,21,22.5,0
2020-09-17,Thursday,14,도시락,4,22.9,0
2020-09-17,Thursday,14,돈까스/일식,16,22.9,0
2020-09-17,Thursday,14,분식,20,22.9,0
2020-09-17,Thursday,14,아시안/양식,6,22.9,0
2020-09-17,Thursday,14,야식,3,22.9,0
2020-09-17,Thursday,14,족발/보쌈,13,22.9,0
2020-09-17,Thursday,14,중식,2,22.9,0
2020-09-17,Thursday,14,찜탕,2,22.9,0
2020-09-17,Thursday,14,치킨,32,22.9,0
2020-09-17,Thursday,14,카페/디저트,36,22.9,0
2020-09-17,Thursday,14,패스트푸드,35,22.9,0
2020-09-17,Thursday,14,피자,5,22.9,0
2020-09-17,Thursday,14,한식,15,22.9,0
2020-09-17,Thursday,15,도시락,1,23.3,0
2020-09-17,Thursday,15,돈까스/일식,12,23.3,0
2020-09-17,Thursday,15,분식,13,23.3,0
2020-09-17,Thursday,15,아시안/양식,7,23.3,0
2020-09-17,Thursday,15,야식,5,23.3,0
2020-09-17,Thursday,15,족발/보쌈,7,23.3,0
2020-09-17,Thursday,15,중식,1,23.3,0
2020-09-17,Thursday,15,찜탕,5,23.3,0
2020-09-17,Thursday,15,치킨,29,23.3,0
2020-09-17,Thursday,15,카페/디저트,30,23.3,0
2020-09-17,Thursday,15,패스트푸드,34,23.3,0
2020-09-17,Thursday,15,피자,9,23.3,0
2020-09-17,Thursday,15,한식,11,23.3,0
2020-09-17,Thursday,15,회,3,23.3,0
2020-09-17,Thursday,16,도시락,4,23.2,0
2020-09-17,Thursday,16,돈까스/일식,16,23.2,0
2020-09-17,Thursday,16,분식,31,23.2,0
2020-09-17,Thursday,16,아시안/양식,3,23.2,0
2020-09-17,Thursday,16,야식,5,23.2,0
2020-09-17,Thursday,16,족발/보쌈,14,23.2,0
2020-09-17,Thursday,16,중식,4,23.2,0
2020-09-17,Thursday,16,찜탕,4,23.2,0
2020-09-17,Thursday,16,치킨,57,23.2,0
2020-09-17,Thursday,16,카페/디저트,28,23.2,0
2020-09-17,Thursday,16,패스트푸드,34,23.2,0
2020-09-17,Thursday,16,피자,11,23.2,0
2020-09-17,Thursday,16,한식,25,23.2,0
2020-09-17,Thursday,16,회,2,23.2,0
2020-09-17,Thursday,17,도시락,13,22.7,0
2020-09-17,Thursday,17,돈까스/일식,26,22.7,0
2020-09-17,Thursday,17,분식,45,22.7,0
2020-09-17,Thursday,17,아시안/양식,2,22.7,0
2020-09-17,Thursday,17,야식,8,22.7,0
2020-09-17,Thursday,17,족발/보쌈,39,22.7,0
2020-09-17,Thursday,17,중식,9,22.7,0
2020-09-17,Thursday,17,찜탕,3,22.7,0
2020-09-17,Thursday,17,치킨,113,22.7,0
2020-09-17,Thursday,17,카페/디저트,31,22.7,0
2020-09-17,Thursday,17,패스트푸드,43,22.7,0
2020-09-17,Thursday,17,피자,12,22.7,0
2020-09-17,Thursday,17,한식,20,22.7,0
2020-09-17,Thursday,17,회,5,22.7,0
2020-09-17,Thursday,18,도시락,8,21.9,0
2020-09-17,Thursday,18,돈까스/일식,41,21.9,0
2020-09-17,Thursday,18,분식,57,21.9,0
2020-09-17,Thursday,18,아시안/양식,8,21.9,0
2020-09-17,Thursday,18,야식,34,21.9,0
2020-09-17,Thursday,18,족발/보쌈,79,21.9,0
2020-09-17,Thursday,18,중식,26,21.9,0
2020-09-17,Thursday,18,찜탕,13,21.9,0
2020-09-17,Thursday,18,치킨,208,21.9,0
2020-09-17,Thursday,18,카페/디저트,29,21.9,0
2020-09-17,Thursday,18,패스트푸드,71,21.9,0
2020-09-17,Thursday,18,피자,24,21.9,0
2020-09-17,Thursday,18,한식,52,21.9,0
2020-09-17,Thursday,18,회,15,21.9,0
2020-09-17,Thursday,19,도시락,2,21.3,0
2020-09-17,Thursday,19,돈까스/일식,44,21.3,0
2020-09-17,Thursday,19,분식,60,21.3,0
2020-09-17,Thursday,19,아시안/양식,7,21.3,0
2020-09-17,Thursday,19,야식,28,21.3,0
2020-09-17,Thursday,19,족발/보쌈,77,21.3,0
2020-09-17,Thursday,19,중식,13,21.3,0
2020-09-17,Thursday,19,찜탕,15,21.3,0
2020-09-17,Thursday,19,치킨,196,21.3,0
2020-09-17,Thursday,19,카페/디저트,39,21.3,0
2020-09-17,Thursday,19,패스트푸드,47,21.3,0
2020-09-17,Thursday,19,피자,31,21.3,0
2020-09-17,Thursday,19,한식,54,21.3,0
2020-09-17,Thursday,19,회,12,21.3,0
2020-09-17,Thursday,20,돈까스/일식,20,20.9,0
2020-09-17,Thursday,20,분식,37,20.9,0
2020-09-17,Thursday,20,아시안/양식,6,20.9,0
2020-09-17,Thursday,20,야식,20,20.9,0
2020-09-17,Thursday,20,족발/보쌈,23,20.9,0
2020-09-17,Thursday,20,중식,11,20.9,0
2020-09-17,Thursday,20,찜탕,7,20.9,0
2020-09-17,Thursday,20,치킨,140,20.9,0
2020-09-17,Thursday,20,카페/디저트,37,20.9,0
2020-09-17,Thursday,20,패스트푸드,42,20.9,0
2020-09-17,Thursday,20,피자,16,20.9,0
2020-09-17,Thursday,20,한식,38,20.9,0
2020-09-17,Thursday,20,회,13,20.9,0
2020-09-17,Thursday,21,돈까스/일식,14,20.6,0
2020-09-17,Thursday,21,분식,23,20.6,0
2020-09-17,Thursday,21,아시안/양식,1,20.6,0
2020-09-17,Thursday,21,야식,21,20.6,0
2020-09-17,Thursday,21,족발/보쌈,22,20.6,0
2020-09-17,Thursday,21,중식,2,20.6,0
2020-09-17,Thursday,21,치킨,112,20.6,0
2020-09-17,Thursday,21,카페/디저트,32,20.6,0
2020-09-17,Thursday,21,패스트푸드,35,20.6,0
2020-09-17,Thursday,21,피자,13,20.6,0
2020-09-17,Thursday,21,한식,17,20.6,0
2020-09-17,Thursday,21,회,5,20.6,0
2020-09-17,Thursday,22,돈까스/일식,15,20.5,0
2020-09-17,Thursday,22,분식,15,20.5,0
2020-09-17,Thursday,22,아시안/양식,1,20.5,0
2020-09-17,Thursday,22,야식,16,20.5,0
2020-09-17,Thursday,22,족발/보쌈,16,20.5,0
2020-09-17,Thursday,22,찜탕,2,20.5,0
2020-09-17,Thursday,22,치킨,86,20.5,0
2020-09-17,Thursday,22,카페/디저트,23,20.5,0
2020-09-17,Thursday,22,패스트푸드,12,20.5,0
2020-09-17,Thursday,22,피자,9,20.5,0
2020-09-17,Thursday,22,한식,10,20.5,0
2020-09-17,Thursday,22,회,3,20.5,0
2020-09-17,Thursday,23,돈까스/일식,9,20.2,0
2020-09-17,Thursday,23,분식,7,20.2,0
2020-09-17,Thursday,23,아시안/양식,1,20.2,0
2020-09-17,Thursday,23,야식,18,20.2,0
2020-09-17,Thursday,23,족발/보쌈,5,20.2,0
2020-09-17,Thursday,23,중식,1,20.2,0
2020-09-17,Thursday,23,찜탕,1,20.2,0
2020-09-17,Thursday,23,치킨,60,20.2,0
2020-09-17,Thursday,23,카페/디저트,2,20.2,0
2020-09-17,Thursday,23,패스트푸드,9,20.2,0
2020-09-17,Thursday,23,피자,2,20.2,0
2020-09-17,Thursday,23,한식,6,20.2,0
2020-09-17,Thursday,23,회,2,20.2,0
2020-09-18,Friday,0,돈까스/일식,12,20.1,0
2020-09-18,Friday,0,분식,1,20.1,0
2020-09-18,Friday,0,야식,6,20.1,0
2020-09-18,Friday,0,족발/보쌈,3,20.1,0
2020-09-18,Friday,0,치킨,21,20.1,0
2020-09-18,Friday,0,패스트푸드,7,20.1,0
2020-09-18,Friday,0,한식,5,20.1,0
2020-09-18,Friday,0,회,1,20.1,0
2020-09-18,Friday,1,돈까스/일식,8,20.1,0
2020-09-18,Friday,1,야식,3,20.1,0
2020-09-18,Friday,1,족발/보쌈,3,20.1,0
2020-09-18,Friday,1,치킨,13,20.1,0
2020-09-18,Friday,1,패스트푸드,4,20.1,0
2020-09-18,Friday,1,한식,4,20.1,0
2020-09-18,Friday,2,돈까스/일식,3,19.8,0
2020-09-18,Friday,2,족발/보쌈,1,19.8,0
2020-09-18,Friday,2,치킨,8,19.8,0
2020-09-18,Friday,3,돈까스/일식,1,19.6,0
2020-09-18,Friday,3,치킨,2,19.6,0
2020-09-18,Friday,3,한식,1,19.6,0
2020-09-18,Friday,4,한식,3,19.5,0
2020-09-18,Friday,5,한식,6,19.2,0
2020-09-18,Friday,6,돈까스/일식,1,18.6,0
2020-09-18,Friday,7,돈까스/일식,3,18.2,0
2020-09-18,Friday,7,한식,3,18.2,0
2020-09-18,Friday,8,돈까스/일식,3,18.8,0
2020-09-18,Friday,8,한식,1,18.8,0
2020-09-18,Friday,9,돈까스/일식,2,20.3,0
2020-09-18,Friday,9,분식,1,20.3,0
2020-09-18,Friday,9,중식,1,20.3,0
2020-09-18,Friday,9,카페/디저트,1,20.3,0
2020-09-18,Friday,9,패스트푸드,4,20.3,0
2020-09-18,Friday,9,한식,7,20.3,0
2020-09-18,Friday,10,도시락,4,22,0
2020-09-18,Friday,10,돈까스/일식,23,22,0
2020-09-18,Friday,10,분식,16,22,0
2020-09-18,Friday,10,족발/보쌈,2,22,0
2020-09-18,Friday,10,중식,1,22,0
2020-09-18,Friday,10,찜탕,1,22,0
2020-09-18,Friday,10,치킨,7,22,0
2020-09-18,Friday,10,카페/디저트,19,22,0
2020-09-18,Friday,10,패스트푸드,39,22,0
2020-09-18,Friday,10,한식,15,22,0
2020-09-18,Friday,11,도시락,10,23.5,0
2020-09-18,Friday,11,돈까스/일식,35,23.5,0
2020-09-18,Friday,11,분식,66,23.5,0
2020-09-18,Friday,11,아시안/양식,9,23.5,0
2020-09-18,Friday,11,야식,2,23.5,0
2020-09-18,Friday,11,족발/보쌈,7,23.5,0
2020-09-18,Friday,11,중식,20,23.5,0
2020-09-18,Friday,11,찜탕,5,23.5,0
2020-09-18,Friday,11,치킨,22,23.5,0
2020-09-18,Friday,11,카페/디저트,26,23.5,0
2020-09-18,Friday,11,패스트푸드,81,23.5,0
2020-09-18,Friday,11,피자,7,23.5,0
2020-09-18,Friday,11,한식,42,23.5,0
2020-09-18,Friday,11,회,1,23.5,0
2020-09-18,Friday,12,도시락,9,24.7,0
2020-09-18,Friday,12,돈까스/일식,35,24.7,0
2020-09-18,Friday,12,분식,40,24.7,0
2020-09-18,Friday,12,아시안/양식,9,24.7,0
2020-09-18,Friday,12,야식,4,24.7,0
2020-09-18,Friday,12,족발/보쌈,10,24.7,0
2020-09-18,Friday,12,중식,18,24.7,0
2020-09-18,Friday,12,찜탕,7,24.7,0
2020-09-18,Friday,12,치킨,33,24.7,0
2020-09-18,Friday,12,카페/디저트,24,24.7,0
2020-09-18,Friday,12,패스트푸드,73,24.7,0
2020-09-18,Friday,12,피자,17,24.7,0
2020-09-18,Friday,12,한식,46,24.7,0
2020-09-18,Friday,12,회,1,24.7,0
2020-09-18,Friday,13,도시락,4,25.5,0
2020-09-18,Friday,13,돈까스/일식,20,25.5,0
2020-09-18,Friday,13,분식,33,25.5,0
2020-09-18,Friday,13,아시안/양식,6,25.5,0
2020-09-18,Friday,13,족발/보쌈,5,25.5,0
2020-09-18,Friday,13,중식,11,25.5,0
2020-09-18,Friday,13,찜탕,1,25.5,0
2020-09-18,Friday,13,치킨,35,25.5,0
2020-09-18,Friday,13,카페/디저트,32,25.5,0
2020-09-18,Friday,13,패스트푸드,55,25.5,0
2020-09-18,Friday,13,피자,6,25.5,0
2020-09-18,Friday,13,한식,23,25.5,0
2020-09-18,Friday,14,도시락,4,25.3,0
2020-09-18,Friday,14,돈까스/일식,11,25.3,0
2020-09-18,Friday,14,분식,21,25.3,0
2020-09-18,Friday,14,아시안/양식,1,25.3,0
2020-09-18,Friday,14,야식,5,25.3,0
2020-09-18,Friday,14,족발/보쌈,6,25.3,0
2020-09-18,Friday,14,중식,7,25.3,0
2020-09-18,Friday,14,찜탕,3,25.3,0
2020-09-18,Friday,14,치킨,31,25.3,0
2020-09-18,Friday,14,카페/디저트,30,25.3,0
2020-09-18,Friday,14,패스트푸드,38,25.3,0
2020-09-18,Friday,14,피자,5,25.3,0
2020-09-18,Friday,14,한식,11,25.3,0
2020-09-18,Friday,14,회,1,25.3,0
2020-09-18,Friday,15,도시락,5,25.5,0
2020-09-18,Friday,15,돈까스/일식,5,25.5,0
2020-09-18,Friday,15,분식,19,25.5,0
2020-09-18,Friday,15,아시안/양식,2,25.5,0
2020-09-18,Friday,15,야식,7,25.5,0
2020-09-18,Friday,15,족발/보쌈,13,25.5,0
2020-09-18,Friday,15,중식,9,25.5,0
2020-09-18,Friday,15,찜탕,5,25.5,0
2020-09-18,Friday,15,치킨,25,25.5,0
2020-09-18,Friday,15,카페/디저트,39,25.5,0
2020-09-18,Friday,15,패스트푸드,26,25.5,0
2020-09-18,Friday,15,피자,6,25.5,0
2020-09-18,Friday,15,한식,8,25.5,0
2020-09-18,Friday,15,회,2,25.5,0
2020-09-18,Friday,16,도시락,9,24.2,0
2020-09-18,Friday,16,돈까스/일식,11,24.2,0
2020-09-18,Friday,16,분식,22,24.2,0
2020-09-18,Friday,16,아시안/양식,3,24.2,0
2020-09-18,Friday,16,야식,8,24.2,0
2020-09-18,Friday,16,족발/보쌈,11,24.2,0
2020-09-18,Friday,16,중식,9,24.2,0
2020-09-18,Friday,16,찜탕,4,24.2,0
2020-09-18,Friday,16,치킨,55,24.2,0
2020-09-18,Friday,16,카페/디저트,29,24.2,0
2020-09-18,Friday,16,패스트푸드,30,24.2,0
2020-09-18,Friday,16,피자,5,24.2,0
2020-09-18,Friday,16,한식,34,24.2,0
2020-09-18,Friday,16,회,2,24.2,0
2020-09-18,Friday,17,도시락,3,24.2,0
2020-09-18,Friday,17,돈까스/일식,29,24.2,0
2020-09-18,Friday,17,분식,49,24.2,0
2020-09-18,Friday,17,아시안/양식,6,24.2,0
2020-09-18,Friday,17,야식,25,24.2,0
2020-09-18,Friday,17,족발/보쌈,44,24.2,0
2020-09-18,Friday,17,중식,11,24.2,0
2020-09-18,Friday,17,찜탕,11,24.2,0
2020-09-18,Friday,17,치킨,100,24.2,0
2020-09-18,Friday,17,카페/디저트,28,24.2,0
2020-09-18,Friday,17,패스트푸드,30,24.2,0
2020-09-18,Friday,17,피자,7,24.2,0
2020-09-18,Friday,17,한식,29,24.2,0
2020-09-18,Friday,17,회,9,24.2,0
2020-09-18,Friday,18,도시락,5,23.3,0
2020-09-18,Friday,18,돈까스/일식,54,23.3,0
2020-09-18,Friday,18,분식,74,23.3,0
2020-09-18,Friday,18,아시안/양식,10,23.3,0
2020-09-18,Friday,18,야식,48,23.3,0
2020-09-18,Friday,18,족발/보쌈,94,23.3,0
2020-09-18,Friday,18,중식,21,23.3,0
2020-09-18,Friday,18,찜탕,27,23.3,0
2020-09-18,Friday,18,치킨,238,23.3,0
2020-09-18,Friday,18,카페/디저트,43,23.3,0
2020-09-18,Friday,18,패스트푸드,53,23.3,0
2020-09-18,Friday,18,피자,24,23.3,0
2020-09-18,Friday,18,한식,48,23.3,0
2020-09-18,Friday,18,회,17,23.3,0
2020-09-18,Friday,19,도시락,7,22.1,0
2020-09-18,Friday,19,돈까스/일식,55,22.1,0
2020-09-18,Friday,19,분식,76,22.1,0
2020-09-18,Friday,19,아시안/양식,9,22.1,0
2020-09-18,Friday,19,야식,53,22.1,0
2020-09-18,Friday,19,족발/보쌈,89,22.1,0
2020-09-18,Friday,19,중식,21,22.1,0
2020-09-18,Friday,19,찜탕,19,22.1,0
2020-09-18,Friday,19,치킨,305,22.1,0
2020-09-18,Friday,19,카페/디저트,40,22.1,0
2020-09-18,Friday,19,패스트푸드,50,22.1,0
2020-09-18,Friday,19,피자,29,22.1,0
2020-09-18,Friday,19,한식,60,22.1,0
2020-09-18,Friday,19,회,19,22.1,0
2020-09-18,Friday,20,도시락,1,21.5,0
2020-09-18,Friday,20,돈까스/일식,26,21.5,0
2020-09-18,Friday,20,분식,45,21.5,0
2020-09-18,Friday,20,아시안/양식,6,21.5,0
2020-09-18,Friday,20,야식,36,21.5,0
2020-09-18,Friday,20,족발/보쌈,60,21.5,0
2020-09-18,Friday,20,중식,7,21.5,0
2020-09-18,Friday,20,찜탕,10,21.5,0
2020-09-18,Friday,20,치킨,229,21.5,0
2020-09-18,Friday,20,카페/디저트,49,21.5,0
2020-09-18,Friday,20,패스트푸드,27,21.5,0
2020-09-18,Friday,20,피자,18,21.5,0
2020-09-18,Friday,20,한식,40,21.5,0
2020-09-18,Friday,20,회,14,21.5,0
2020-09-18,Friday,21,돈까스/일식,21,20.8,0
2020-09-18,Friday,21,분식,32,20.8,0
2020-09-18,Friday,21,아시안/양식,3,20.8,0
2020-09-18,Friday,21,야식,31,20.8,0
2020-09-18,Friday,21,족발/보쌈,46,20.8,0
2020-09-18,Friday,21,중식,4,20.8,0
2020-09-18,Friday,21,찜탕,6,20.8,0
2020-09-18,Friday,21,치킨,146,20.8,0
2020-09-18,Friday,21,카페/디저트,62,20.8,0
2020-09-18,Friday,21,패스트푸드,21,20.8,0
2020-09-18,Friday,21,피자,17,20.8,0
2020-09-18,Friday,21,한식,24,20.8,0
2020-09-18,Friday,21,회,13,20.8,0
2020-09-18,Friday,22,돈까스/일식,14,20.3,0
2020-09-18,Friday,22,분식,14,20.3,0
2020-09-18,Friday,22,아시안/양식,1,20.3,0
2020-09-18,Friday,22,야식,37,20.3,0
2020-09-18,Friday,22,족발/보쌈,31,20.3,0
2020-09-18,Friday,22,찜탕,1,20.3,0
2020-09-18,Friday,22,치킨,130,20.3,0
2020-09-18,Friday,22,카페/디저트,30,20.3,0
2020-09-18,Friday,22,패스트푸드,18,20.3,0
2020-09-18,Friday,22,피자,8,20.3,0
2020-09-18,Friday,22,한식,11,20.3,0
2020-09-18,Friday,22,회,15,20.3,0
2020-09-18,Friday,23,돈까스/일식,7,19.6,0
2020-09-18,Friday,23,분식,4,19.6,0
2020-09-18,Friday,23,야식,23,19.6,0
2020-09-18,Friday,23,족발/보쌈,11,19.6,0
2020-09-18,Friday,23,찜탕,1,19.6,0
2020-09-18,Friday,23,치킨,80,19.6,0
2020-09-18,Friday,23,카페/디저트,6,19.6,0
2020-09-18,Friday,23,패스트푸드,12,19.6,0
2020-09-18,Friday,23,피자,8,19.6,0
2020-09-18,Friday,23,한식,15,19.6,0
2020-09-18,Friday,23,회,6,19.6,0
2020-09-19,Saturday,0,돈까스/일식,13,19,0
2020-09-19,Saturday,0,분식,7,19,0
2020-09-19,Saturday,0,야식,6,19,0
2020-09-19,Saturday,0,족발/보쌈,6,19,0
2020-09-19,Saturday,0,치킨,24,19,0
2020-09-19,Saturday,0,패스트푸드,12,19,0
2020-09-19,Saturday,0,피자,2,19,0
2020-09-19,Saturday,0,한식,11,19,0
2020-09-19,Saturday,0,회,3,19,0
2020-09-19,Saturday,1,돈까스/일식,3,18.8,0
2020-09-19,Saturday,1,분식,5,18.8,0
2020-09-19,Saturday,1,야식,5,18.8,0
2020-09-19,Saturday,1,족발/보쌈,3,18.8,0
2020-09-19,Saturday,1,찜탕,1,18.8,0
2020-09-19,Saturday,1,치킨,19,18.8,0
2020-09-19,Saturday,1,카페/디저트,2,18.8,0
2020-09-19,Saturday,1,패스트푸드,2,18.8,0
2020-09-19,Saturday,1,피자,1,18.8,0
2020-09-19,Saturday,1,한식,4,18.8,0
2020-09-19,Saturday,2,야식,2,18.6,0
2020-09-19,Saturday,2,치킨,4,18.6,0
2020-09-19,Saturday,3,돈까스/일식,2,18.7,0
2020-09-19,Saturday,3,한식,2,18.7,0
2020-09-19,Saturday,4,한식,2,19,0.2
2020-09-19,Saturday,5,돈까스/일식,2,18.8,0
2020-09-19,Saturday,5,한식,1,18.8,0
2020-09-19,Saturday,6,돈까스/일식,2,18.4,0.1
2020-09-19,Saturday,6,한식,2,18.4,0.1
2020-09-19,Saturday,7,돈까스/일식,2,17.9,0
2020-09-19,Saturday,8,돈까스/일식,2,18.8,0
2020-09-19,Saturday,8,한식,2,18.8,0
2020-09-19,Saturday,9,돈까스/일식,7,20.2,0
2020-09-19,Saturday,9,카페/디저트,3,20.2,0
2020-09-19,Saturday,9,패스트푸드,9,20.2,0
2020-09-19,Saturday,9,한식,3,20.2,0
2020-09-19,Saturday,10,도시락,2,21.7,0
2020-09-19,Saturday,10,돈까스/일식,10,21.7,0
2020-09-19,Saturday,10,분식,19,21.7,0
2020-09-19,Saturday,10,중식,3,21.7,0
2020-09-19,Saturday,10,치킨,6,21.7,0
2020-09-19,Saturday,10,카페/디저트,34,21.7,0
2020-09-19,Saturday,10,패스트푸드,35,21.7,0
2020-09-19,Saturday,10,한식,9,21.7,0
2020-09-19,Saturday,11,도시락,12,23.3,0
2020-09-19,Saturday,11,돈까스/일식,24,23.3,0
2020-09-19,Saturday,11,분식,50,23.3,0
2020-09-19,Saturday,11,아시안/양식,6,23.3,0
2020-09-19,Saturday,11,족발/보쌈,5,23.3,0
2020-09-19,Saturday,11,중식,20,23.3,0
2020-09-19,Saturday,11,찜탕,17,23.3,0
2020-09-19,Saturday,11,치킨,21,23.3,0
2020-09-19,Saturday,11,카페/디저트,29,23.3,0
2020-09-19,Saturday,11,패스트푸드,54,23.3,0
2020-09-19,Saturday,11,피자,9,23.3,0
2020-09-19,Saturday,11,한식,42,23.3,0
2020-09-19,Saturday,11,회,3,23.3,0
2020-09-19,Saturday,12,도시락,11,24.6,0
2020-09-19,Saturday,12,돈까스/일식,35,24.6,0
2020-09-19,Saturday,12,분식,50,24.6,0
2020-09-19,Saturday,12,아시안/양식,8,24.6,0
2020-09-19,Saturday,12,야식,3,24.6,0
2020-09-19,Saturday,12,족발/보쌈,14,24.6,0
2020-09-19,Saturday,12,중식,20,24.6,0
2020-09-19,Saturday,12,찜탕,5,24.6,0
2020-09-19,Saturday,12,치킨,49,24.6,0
2020-09-19,Saturday,12,카페/디저트,41,24.6,0
2020-09-19,Saturday,12,패스트푸드,71,24.6,0
2020-09-19,Saturday,12,피자,12,24.6,0
2020-09-19,Saturday,12,한식,36,24.6,0
2020-09-19,Saturday,12,회,3,24.6,0
2020-09-19,Saturday,13,도시락,3,25.4,0
2020-09-19,Saturday,13,돈까스/일식,29,25.4,0
2020-09-19,Saturday,13,분식,58,25.4,0
2020-09-19,Saturday,13,아시안/양식,9,25.4,0
2020-09-19,Saturday,13,야식,2,25.4,0
2020-09-19,Saturday,13,족발/보쌈,15,25.4,0
2020-09-19,Saturday,13,중식,15,25.4,0
2020-09-19,Saturday,13,찜탕,9,25.4,0
2020-09-19,Saturday,13,치킨,65,25.4,0
2020-09-19,Saturday,13,카페/디저트,58,25.4,0
2020-09-19,Saturday,13,패스트푸드,59,25.4,0
2020-09-19,Saturday,13,피자,15,25.4,0
2020-09-19,Saturday,13,한식,50,25.4,0
2020-09-19,Saturday,13,회,4,25.4,0
2020-09-19,Saturday,14,도시락,3,25.8,0
2020-09-19,Saturday,14,돈까스/일식,15,25.8,0
2020-09-19,Saturday,14,분식,49,25.8,0
2020-09-19,Saturday,14,아시안/양식,9,25.8,0
2020-09-19,Saturday,14,야식,3,25.8,0
2020-09-19,Saturday,14,족발/보쌈,18,25.8,0
2020-09-19,Saturday,14,중식,15,25.8,0
2020-09-19,Saturday,14,찜탕,8,25.8,0
2020-09-19,Saturday,14,치킨,53,25.8,0
2020-09-19,Saturday,14,카페/디저트,40,25.8,0
2020-09-19,Saturday,14,패스트푸드,39,25.8,0
2020-09-19,Saturday,14,피자,12,25.8,0
2020-09-19,Saturday,14,한식,39,25.8,0
2020-09-19,Saturday,14,회,5,25.8,0
2020-09-19,Saturday,15,도시락,5,25.8,0
2020-09-19,Saturday,15,돈까스/일식,17,25.8,0
2020-09-19,Saturday,15,분식,41,25.8,0
2020-09-19,Saturday,15,아시안/양식,5,25.8,0
2020-09-19,Saturday,15,야식,7,25.8,0
2020-09-19,Saturday,15,족발/보쌈,13,25.8,0
2020-09-19,Saturday,15,중식,6,25.8,0
2020-09-19,Saturday,15,찜탕,7,25.8,0
2020-09-19,Saturday,15,치킨,53,25.8,0
2020-09-19,Saturday,15,카페/디저트,40,25.8,0
2020-09-19,Saturday,15,패스트푸드,43,25.8,0
2020-09-19,Saturday,15,피자,12,25.8,0
2020-09-19,Saturday,15,한식,19,25.8,0
2020-09-19,Saturday,15,회,2,25.8,0
2020-09-19,Saturday,16,도시락,5,25.6,0
2020-09-19,Saturday,16,돈까스/일식,19,25.6,0
2020-09-19,Saturday,16,분식,45,25.6,0
2020-09-19,Saturday,16,아시안/양식,6,25.6,0
2020-09-19,Saturday,16,야식,14,25.6,0
2020-09-19,Saturday,16,족발/보쌈,34,25.6,0
2020-09-19,Saturday,16,중식,13,25.6,0
2020-09-19,Saturday,16,찜탕,9,25.6,0
2020-09-19,Saturday,16,치킨,95,25.6,0
2020-09-19,Saturday,16,카페/디저트,42,25.6,0
2020-09-19,Saturday,16,패스트푸드,39,25.6,0
2020-09-19,Saturday,16,피자,13,25.6,0
2020-09-19,Saturday,16,한식,19,25.6,0
2020-09-19,Saturday,16,회,13,25.6,0
2020-09-19,Saturday,17,도시락,2,24.7,0
2020-09-19,Saturday,17,돈까스/일식,31,24.7,0
2020-09-19,Saturday,17,분식,56,24.7,0
2020-09-19,Saturday,17,아시안/양식,11,24.7,0
2020-09-19,Saturday,17,야식,34,24.7,0
2020-09-19,Saturday,17,족발/보쌈,67,24.7,0
2020-09-19,Saturday,17,중식,16,24.7,0
2020-09-19,Saturday,17,찜탕,21,24.7,0
2020-09-19,Saturday,17,치킨,169,24.7,0
2020-09-19,Saturday,17,카페/디저트,42,24.7,0
2020-09-19,Saturday,17,패스트푸드,46,24.7,0
2020-09-19,Saturday,17,피자,15,24.7,0
2020-09-19,Saturday,17,한식,42,24.7,0
2020-09-19,Saturday,17,회,16,24.7,0
2020-09-19,Saturday,18,돈까스/일식,53,23.6,0
2020-09-19,Saturday,18,분식,78,23.6,0
2020-09-19,Saturday,18,아시안/양식,13,23.6,0
2020-09-19,Saturday,18,야식,50,23.6,0
2020-09-19,Saturday,18,족발/보쌈,106,23.6,0
2020-09-19,Saturday,18,중식,24,23.6,0
2020-09-19,Saturday,18,찜탕,31,23.6,0
2020-09-19,Saturday,18,치킨,238,23.6,0
2020-09-19,Saturday,18,카페/디저트,55,23.6,0
2020-09-19,Saturday,18,패스트푸드,44,23.6,0
2020-09-19,Saturday,18,피자,26,23.6,0
2020-09-19,Saturday,18,한식,59,23.6,0
2020-09-19,Saturday,18,회,29,23.6,0
2020-09-19,Saturday,19,돈까스/일식,33,22.2,0
2020-09-19,Saturday,19,분식,48,22.2,0
2020-09-19,Saturday,19,아시안/양식,11,22.2,0
2020-09-19,Saturday,19,야식,35,22.2,0
2020-09-19,Saturday,19,족발/보쌈,83,22.2,0
2020-09-19,Saturday,19,중식,24,22.2,0
2020-09-19,Saturday,19,찜탕,22,22.2,0
2020-09-19,Saturday,19,치킨,225,22.2,0
2020-09-19,Saturday,19,카페/디저트,52,22.2,0
2020-09-19,Saturday,19,패스트푸드,44,22.2,0
2020-09-19,Saturday,19,피자,27,22.2,0
2020-09-19,Saturday,19,한식,51,22.2,0
2020-09-19,Saturday,19,회,13,22.2,0
2020-09-19,Saturday,20,도시락,1,21.2,0
2020-09-19,Saturday,20,돈까스/일식,24,21.2,0
2020-09-19,Saturday,20,분식,49,21.2,0
2020-09-19,Saturday,20,아시안/양식,14,21.2,0
2020-09-19,Saturday,20,야식,36,21.2,0
2020-09-19,Saturday,20,족발/보쌈,36,21.2,0
2020-09-19,Saturday,20,중식,5,21.2,0
2020-09-19,Saturday,20,찜탕,13,21.2,0
2020-09-19,Saturday,20,치킨,157,21.2,0
